class,seed,pretrain_seed,method,auroc,auprc
class_AED,44,0.0,contrastive_classholdout_concat,0.8566666666666667,0.38156204691344653
class_AED,44,1.0,contrastive_classholdout_structure,0.8500000000000001,0.4515038285483049
class_AED,44,1.0,contrastive_classholdout_expression,0.4755555555555555,0.04034689348199322
class_AED,44,1.0,contrastive_classholdout_concat,0.7911111111111111,0.20205056381526967
class_AED,44,2.0,contrastive_classholdout_structure,0.8933333333333333,0.44825553546871855
class_AED,44,2.0,contrastive_classholdout_expression,0.5122222222222221,0.04346711424422893
class_AED,44,2.0,contrastive_classholdout_concat,0.8355555555555556,0.41879648129648134
class_AED,44,0.0,contrastive_debiased_structure,0.5788888888888889,0.08993273778721539
class_AED,44,0.0,contrastive_debiased_expression,0.46,0.043201758077295274
class_AED,44,0.0,contrastive_debiased_concat,0.5411111111111111,0.06515471074525647
class_AED,44,1.0,contrastive_debiased_structure,0.6177777777777778,0.07686079309878602
class_AED,44,1.0,contrastive_debiased_expression,0.4944444444444444,0.047247696861787036
class_AED,44,1.0,contrastive_debiased_concat,0.5755555555555556,0.06354610014014944
class_AED,44,2.0,contrastive_debiased_structure,0.5977777777777777,0.051377355969800455
class_AED,44,2.0,contrastive_debiased_expression,0.5011111111111111,0.04311072428529325
class_AED,44,2.0,contrastive_debiased_concat,0.5622222222222222,0.04872587628479545
class_AED,44,,contrastive_randholdout0_concat,0.5411111111111111,0.0528071607027724
class_AED,44,,contrastive_randholdout1_concat,0.5811111111111111,0.05458682043047368
class_AED,44,,contrastive_randholdout2_concat,0.5322222222222222,0.04734546612818048
class_AED,44,,raw_expression_RF,0.5177777777777778,0.08667316982534373
class_AED,44,,raw_ecfp4_RF,0.7744444444444445,0.17191569610300259
class_AED,44,,raw_concat_RF,0.46444444444444444,0.06819680146061793
class_AED,44,,neighbor_connectivity,0.7011111111111111,0.10620223789075842
class_AED,44,,random,0.4977777777777778,0.040519776061136645
class_AED,45,0.0,contrastive_full_structure,0.5566666666666666,0.05712145067408226
class_AED,45,0.0,contrastive_full_expression,0.5233333333333333,0.05247427234991558
class_AED,45,0.0,contrastive_full_concat,0.5588888888888889,0.060932450752567105
class_AED,45,1.0,contrastive_full_structure,0.5711111111111111,0.051010686395985966
class_AED,45,1.0,contrastive_full_expression,0.5711111111111111,0.05293665776194258
class_AED,45,1.0,contrastive_full_concat,0.5488888888888889,0.049883279488542646
